pl_name,pl_name,Lists,pl_bmassj,pl_bmassjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjerr1,pl_radj,pl_radjerr2,pl_radjerr1,pl_radjerr2,pl_radjerr1,pl_orbper,pl_orbpererr2,pl_orbpererr1,pl_orbpererr2,pl_orbpererr1,pl_orbeccen,pl_orbeccenerr2,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenerr1,pl_eqt,pl_eqterr2,pl_eqterr1,pl_eqterr2,pl_eqterr1,Discovery method,pl_publ_date,Last updated [yy/mm/dd],source (xml)
Kepler-26 c,Kepler-26 c,,0.01951,0.00205,0.00205,0.00205,0.00205,0.243,0.011,0.011,0.011,0.011,17.25590000,0.00060000,0.00060000,0.00060000,0.00060000,,,,,,,,,,,,2012,,
Kepler-295 b,Kepler-295 b,,,,,,,0.109,0.057,0.057,0.057,0.057,12.64516400,0.00018100,0.00018100,0.00018100,0.00018100,,,,,,,,,,,,2014,,
Kepler-328 c,Kepler-328 c,,0.12400,0.04000,0.04300,0.04000,0.04300,0.482,0.048,0.200,0.048,0.200,71.31200000,,,,,,,,,,,,,,,,2014,,
Kepler-339 d,Kepler-339 d,,,,,,,0.104,0.047,0.047,0.047,0.047,10.55834500,0.00008100,0.00008100,0.00008100,0.00008100,,,,,,,,,,,,2014,,
Kepler-383 c,Kepler-383 c,,,,,,,0.111,0.044,0.044,0.044,0.044,31.20075100,0.00035400,0.00035400,0.00035400,0.00035400,,,,,,,,,,,,2014,,
Kepler-430 c,Kepler-430 c,,,,,,,0.160,,,,,110.97900000,,,,,,,,,,458,,,,,,2015,,
WASP-70 A b,WASP-70 A b,,0.59000,0.02200,0.02200,0.02200,0.02200,1.164,0.102,0.073,0.102,0.073,3.71302030,0.00000470,0.00000470,0.00000470,0.00000470,0.000000,,,,,1387,40,40,40,40,,2014,,
K2-13 b,K2-13 b,,,,,,,0.169,0.085,0.085,0.085,0.085,39.91488000,0.32477000,0.32477000,0.32477000,0.32477000,,,,,,511,126,126,126,126,,2015,,
Kepler-583 b,Kepler-583 b,,,,,,,0.203,0.013,0.026,0.013,0.026,6.51002530,0.00001381,0.00001381,0.00001381,0.00001381,,,,,,,,,,,,,,
Kepler-584 b,Kepler-584 b,,,,,,,0.376,0.050,0.142,0.050,0.142,35.18103040,0.00009392,0.00009392,0.00009392,0.00009392,,,,,,,,,,,,,,
Kepler-585 b,Kepler-585 b,,,,,,,0.252,0.024,0.049,0.024,0.049,2.75235975,0.00000142,0.00000142,0.00000142,0.00000142,,,,,,,,,,,,,,
Kepler-176 e,Kepler-176 e,,,,,,,0.129,0.013,0.011,0.013,0.011,51.16579000,0.00064320,0.00064320,0.00064320,0.00064320,,,,,,,,,,,,,,
Kepler-721 b,Kepler-721 b,,,,,,,0.236,0.012,0.012,0.012,0.012,5.39202539,0.00000677,0.00000677,0.00000677,0.00000677,,,,,,,,,,,,,,
Kepler-693 b,Kepler-693 b,,,,,,,0.908,0.069,0.045,0.069,0.045,15.37563332,0.00001072,0.00001072,0.00001072,0.00001072,,,,,,,,,,,,,,
Kepler-694 b,Kepler-694 b,,,,,,,0.250,0.020,0.046,0.020,0.046,6.36584161,0.00000810,0.00000810,0.00000810,0.00000810,,,,,,,,,,,,,,
Kepler-695 b,Kepler-695 b,,,,,,,0.822,0.050,0.063,0.050,0.063,3.04033042,0.00000030,0.00000030,0.00000030,0.00000030,,,,,,,,,,,,,,
Kepler-696 b,Kepler-696 b,,,,,,,0.548,0.062,0.145,0.062,0.145,4.19042557,0.00000160,0.00000160,0.00000160,0.00000160,,,,,,,,,,,,,,
Kepler-697 b,Kepler-697 b,,,,,,,0.368,0.028,0.049,0.028,0.049,3.70987065,0.00000305,0.00000305,0.00000305,0.00000305,,,,,,,,,,,,,,
Kepler-698 b,Kepler-698 b,,,,,,,0.328,0.040,0.040,0.040,0.040,16.32976218,0.00003512,0.00003512,0.00003512,0.00003512,,,,,,,,,,,,,,
Kepler-699 b,Kepler-699 b,,,,,,,1.259,0.108,0.124,0.108,0.124,27.80756293,0.00000529,0.00000529,0.00000529,0.00000529,,,,,,,,,,,,,,
Kepler-700 b,Kepler-700 b,,,,,,,0.534,0.045,0.081,0.045,0.081,80.87206390,0.00017270,0.00017270,0.00017270,0.00017270,,,,,,,,,,,,,,
Kepler-701 b,Kepler-701 b,,,,,,,0.253,0.040,0.020,0.040,0.020,10.35533177,0.00002064,0.00002064,0.00002064,0.00002064,,,,,,,,,,,,,,
Kepler-702 b,Kepler-702 b,,,,,,,0.818,0.052,0.075,0.052,0.075,10.52629406,0.00000190,0.00000190,0.00000190,0.00000190,,,,,,,,,,,,,,
Kepler-703 b,Kepler-703 b,,,,,,,0.732,0.124,0.331,0.124,0.331,4.58352176,0.00000173,0.00000173,0.00000173,0.00000173,,,,,,,,,,,,,,
Kepler-704 b,Kepler-704 b,,,,,,,0.233,0.038,0.054,0.038,0.054,3.76182115,0.00001161,0.00001161,0.00001161,0.00001161,,,,,,,,,,,,,,
Kepler-705 b,Kepler-705 b,,,,,,,0.188,0.007,0.009,0.007,0.009,56.05605380,0.00024860,0.00024860,0.00024860,0.00024860,,,,,,,,,,,,,,
Kepler-706 b,Kepler-706 b,,,,,,,1.175,0.079,0.106,0.079,0.106,41.40831347,0.00000696,0.00000696,0.00000696,0.00000696,,,,,,,,,,,,,,
Kepler-707 b,Kepler-707 b,,,,,,,0.119,0.009,0.008,0.009,0.008,2.23749275,0.00000468,0.00000468,0.00000468,0.00000468,,,,,,,,,,,,,,
Kepler-708 b,Kepler-708 b,,,,,,,0.261,0.025,0.057,0.025,0.057,3.16789194,0.00000384,0.00000384,0.00000384,0.00000384,,,,,,,,,,,,,,
Kepler-709 b,Kepler-709 b,,,,,,,0.261,0.017,0.016,0.017,0.016,16.08524954,0.00002644,0.00002644,0.00002644,0.00002644,,,,,,,,,,,,,,
Kepler-245 e,Kepler-245 e,,,,,,,0.156,0.005,0.007,0.005,0.007,3.21982106,0.00000474,0.00000474,0.00000474,0.00000474,,,,,,,,,,,,,,
Kepler-710 b,Kepler-710 b,,,,,,,0.168,0.013,0.021,0.013,0.021,4.34728553,0.00000834,0.00000834,0.00000834,0.00000834,,,,,,,,,,,,,,
Kepler-711 b,Kepler-711 b,,,,,,,0.304,0.056,0.030,0.056,0.030,23.58914398,0.00006647,0.00006647,0.00006647,0.00006647,,,,,,,,,,,,,,
Kepler-712 b,Kepler-712 b,,,,,,,0.304,0.010,0.012,0.010,0.012,21.02247699,0.00004431,0.00004431,0.00004431,0.00004431,,,,,,,,,,,,,,
Kepler-712 c,Kepler-712 c,,,,,,,0.433,0.037,0.023,0.037,0.023,226.89047000,0.00109600,0.00109600,0.00109600,0.00109600,,,,,,,,,,,,,,
Kepler-713 b,Kepler-713 b,,,,,,,0.221,0.026,0.045,0.026,0.045,7.41114100,0.00001344,0.00001344,0.00001344,0.00001344,,,,,,,,,,,,,,
Kepler-714 b,Kepler-714 b,,,,,,,0.863,0.090,0.222,0.090,0.222,8.09888799,0.00000219,0.00000219,0.00000219,0.00000219,,,,,,,,,,,,,,
Kepler-715 b,Kepler-715 b,,,,,,,0.335,0.045,0.074,0.045,0.074,10.00652995,0.00001932,0.00001932,0.00001932,0.00001932,,,,,,,,,,,,,,
Kepler-716 b,Kepler-716 b,,,,,,,0.259,0.015,0.031,0.015,0.031,10.37168453,0.00001449,0.00001449,0.00001449,0.00001449,,,,,,,,,,,,,,
Kepler-717 b,Kepler-717 b,,,,,,,0.216,0.031,0.022,0.031,0.022,4.40840023,0.00001493,0.00001493,0.00001493,0.00001493,,,,,,,,,,,,,,
Kepler-718 b,Kepler-718 b,,,,,,,1.477,0.278,0.622,0.278,0.622,2.05234990,0.00000015,0.00000015,0.00000015,0.00000015,,,,,,,,,,,,,,
Kepler-719 b,Kepler-719 b,,,,,,,0.760,0.080,0.163,0.080,0.163,5.00731778,0.00000125,0.00000125,0.00000125,0.00000125,,,,,,,,,,,,,,
Kepler-720 b,Kepler-720 b,,,,,,,0.750,0.071,0.144,0.071,0.144,4.70832654,0.00000073,0.00000073,0.00000073,0.00000073,,,,,,,,,,,,,,
HD 240210 b,HD 240210 b,,5.21000,,,,,,,,,,501.75000000,2.33000000,2.33000000,2.33000000,2.33000000,0.150000,0.020000,0.020000,0.020000,0.020000,,,,,,,2009,,
HD 28185 b,HD 28185 b,,5.59000,0.33000,0.33000,0.33000,0.33000,,,,,,385.90000000,0.60000000,0.60000000,0.60000000,0.60000000,0.092000,0.019000,0.019000,0.019000,0.019000,,,,,,,2001,,
HD 285968 b,HD 285968 b,,0.02600,,,,,,,,,,8.78360000,0.00540000,0.00540000,0.00540000,0.00540000,0.000000,,,,,450,,,,,,2009,,
HD 2952 b,HD 2952 b,,1.60000,,,,,,,,,,311.60000000,1.90000000,1.70000000,1.90000000,1.70000000,0.129000,0.085000,0.099000,0.085000,0.099000,,,,,,,2013,,
HD 30562 b,HD 30562 b,,1.37300,0.04700,0.04700,0.04700,0.04700,,,,,,1159.20000000,2.80000000,2.80000000,2.80000000,2.80000000,0.778000,0.013000,0.013000,0.013000,0.013000,,,,,,,2009,,
HD 31253 b,HD 31253 b,,0.50000,0.07000,0.07000,0.07000,0.07000,,,,,,466.00000000,3.00000000,3.00000000,3.00000000,3.00000000,0.300000,0.200000,0.200000,0.200000,0.200000,,,,,,,2011,,
HD 33283 b,HD 33283 b,,0.33000,,,,,,,,,,18.17900000,0.00700000,0.00700000,0.00700000,0.00700000,0.480000,0.050000,0.050000,0.050000,0.050000,,,,,,,2006,,
HD 37124 c,HD 37124 c,,0.65200,0.05200,0.05200,0.05200,0.05200,,,,,,885.50000000,5.10000000,5.10000000,5.10000000,5.10000000,0.125000,0.055000,0.055000,0.055000,0.055000,,,,,,,2003,,
HD 37605 c,HD 37605 c,,3.36600,0.07200,0.07200,0.07200,0.07200,,,,,,2720.00000000,57.00000000,57.00000000,57.00000000,57.00000000,0.013000,0.015000,0.015000,0.015000,0.015000,,,,,,,2012,,
HD 38801 b,HD 38801 b,,10.70000,0.50000,0.50000,0.50000,0.50000,,,,,,696.30000000,2.70000000,2.70000000,2.70000000,2.70000000,0.000000,,,,,,,,,,,2010,,
HD 40307 c,HD 40307 c,,0.02080,0.00310,0.00350,0.00310,0.00350,,,,,,9.61840000,0.00490000,0.00500000,0.00490000,0.00500000,0.060000,0.060000,0.110000,0.060000,0.110000,,,,,,,2009,,
HD 40307 g,HD 40307 g,,0.02230,0.00820,0.00820,0.00820,0.00820,,,,,,197.80000000,9.00000000,5.70000000,9.00000000,5.70000000,0.290000,0.290000,0.310000,0.290000,0.310000,,,,,,,2013,,
HD 41004 A b,HD 41004 A b,,2.54000,0.74000,0.74000,0.74000,0.74000,,,,,,963.00000000,38.00000000,38.00000000,38.00000000,38.00000000,0.740000,0.200000,0.200000,0.200000,0.200000,,,,,,,2004,,
HD 4203 c,HD 4203 c,,2.17000,0.52000,0.52000,0.52000,0.52000,,,,,,6700.00000000,4500.00000000,4500.00000000,4500.00000000,4500.00000000,0.240000,0.130000,0.130000,0.130000,0.130000,,,,,,,2014,,
HD 4313 b,HD 4313 b,,2.30000,0.20000,0.20000,0.20000,0.20000,,,,,,356.00000000,2.60000000,2.60000000,2.60000000,2.60000000,0.041000,0.037000,0.037000,0.037000,0.037000,,,,,,,2010,,
HD 43691 b,HD 43691 b,,2.49000,,,,,,,,,,36.96000000,0.02000000,0.02000000,0.02000000,0.02000000,0.140000,0.020000,0.020000,0.020000,0.020000,,,,,,,2007,,
HD 45364 c,HD 45364 c,,0.65790,,,,,,,,,,342.85000000,0.28000000,0.28000000,0.28000000,0.28000000,0.097400,0.012000,0.012000,0.012000,0.012000,,,,,,,2009,,
HD 47186 c,HD 47186 c,,0.35061,,,,,,,,,,1353.60000000,57.10000000,57.10000000,57.10000000,57.10000000,0.249000,0.073000,0.073000,0.073000,0.073000,,,,,,,2009,,
HD 49674 b,HD 49674 b,,0.10500,0.01100,0.01100,0.01100,0.01100,,,,,,4.94737000,0.00098000,0.00098000,0.00098000,0.00098000,0.087000,0.095000,0.095000,0.095000,0.095000,,,,,,,2003,,
HD 52265 b,HD 52265 b,,1.05000,0.03000,0.03000,0.03000,0.03000,,,,,,119.60000000,0.42000000,0.42000000,0.42000000,0.42000000,0.350000,0.030000,0.030000,0.030000,0.030000,405,75,75,75,75,,2000,,
HD 5319 b,HD 5319 b,,1.76000,0.07000,0.07000,0.07000,0.07000,,,,,,641.00000000,2.00000000,2.00000000,2.00000000,2.00000000,0.020000,0.030000,0.030000,0.030000,0.030000,,,,,,,2007,,
HD 564 b,HD 564 b,,0.33000,0.03000,0.03000,0.03000,0.03000,,,,,,492.30000000,2.30000000,2.30000000,2.30000000,2.30000000,0.096000,0.067000,0.067000,0.067000,0.067000,,,,,,,2015,,
HD 63454 b,HD 63454 b,,0.39800,,,,,1.098,,,,,2.81804900,0.00007100,0.00007100,0.00007100,0.00007100,0.000000,0.022000,0.022000,0.022000,0.022000,,,,,,,2005,,
HD 65216 c,HD 65216 c,,0.17000,0.03000,0.03000,0.03000,0.03000,,,,,,152.60000000,0.60000000,0.60000000,0.60000000,0.60000000,0.020000,0.100000,0.100000,0.100000,0.100000,,,,,,,2013,,
HD 67087 b,HD 67087 b,,3.06000,0.20000,0.22000,0.20000,0.22000,,,,,,352.20000000,1.60000000,1.70000000,1.60000000,1.70000000,0.170000,0.070000,0.070000,0.070000,0.070000,,,,,,,2015,,
Kepler-299 d,Kepler-299 d,,,,,,,0.166,0.034,0.034,0.034,0.034,15.05478600,0.00018900,0.00018900,0.00018900,0.00018900,,,,,,,,,,,,2014,,
Kepler-30 b,Kepler-30 b,,0.03600,0.00400,0.00400,0.00400,0.00400,0.348,0.018,0.018,0.018,0.018,29.33434000,0.00815000,0.00815000,0.00815000,0.00815000,0.042000,0.003000,0.003000,0.003000,0.003000,,,,,,,2012,,
Kepler-301 b,Kepler-301 b,,,,,,,0.120,0.064,0.064,0.064,0.064,2.50855300,0.00001200,0.00001200,0.00001200,0.00001200,,,,,,,,,,,,2014,,
Kepler-306 d,Kepler-306 d,,,,,,,0.220,0.021,0.021,0.021,0.021,17.32664400,0.00013700,0.00013700,0.00013700,0.00013700,,,,,,,,,,,,2014,,
Kepler-308 b,Kepler-308 b,,,,,,,0.189,0.091,0.091,0.091,0.091,9.69492800,0.00009000,0.00009000,0.00009000,0.00009000,,,,,,,,,,,,2014,,
Kepler-31 d,Kepler-31 d,,6.80000,,,,,0.348,0.071,0.071,0.071,0.071,87.64510000,0.00140000,0.00140000,0.00140000,0.00140000,,,,,,,,,,,,2014,,
Kepler-310 b,Kepler-310 b,,,,,,,0.106,0.050,0.050,0.050,0.050,13.93069800,0.00010800,0.00010800,0.00010800,0.00010800,,,,,,,,,,,,2014,,
Kepler-312 b,Kepler-312 b,,,,,,,0.115,0.022,0.022,0.022,0.022,1.77241900,0.00001200,0.00001200,0.00001200,0.00001200,,,,,,,,,,,,2014,,
Kepler-314 b,Kepler-314 b,,,,,,,0.074,0.011,0.011,0.011,0.011,2.46106900,0.00001300,0.00001300,0.00001300,0.00001300,,,,,,,,,,,,2014,,
Kepler-316 b,Kepler-316 b,,,,,,,0.095,0.010,0.010,0.010,0.010,2.24050800,0.00000600,0.00000600,0.00000600,0.00000600,,,,,,,,,,,,2014,,
Kepler-318 b,Kepler-318 b,,,,,,,0.420,0.074,0.074,0.074,0.074,4.66271500,0.00000300,0.00000300,0.00000300,0.00000300,,,,,,,,,,,,2014,,
Kepler-32 e,Kepler-32 e,,,,,,,0.134,0.009,0.009,0.009,0.009,2.89600000,0.00030000,0.00030000,0.00030000,0.00030000,,,,,,,,,,,,2013,,
Kepler-296 e,Kepler-296 e,,,,,,,0.136,0.022,0.024,0.022,0.024,34.14211000,0.00025000,0.00025000,0.00025000,0.00025000,0.330000,,,,,,,,,,,2014,,
Kepler-298 b,Kepler-298 b,,,,,,,0.175,0.009,0.009,0.009,0.009,10.47546400,0.00002700,0.00002700,0.00002700,0.00002700,,,,,,,,,,,,2014,,
Kepler-320 b,Kepler-320 b,,,,,,,0.102,0.048,0.048,0.048,0.048,8.37155400,0.00016200,0.00016200,0.00016200,0.00016200,,,,,,,,,,,,2014,,
Kepler-322 b,Kepler-322 b,,,,,,,0.090,0.010,0.010,0.010,0.010,1.65388800,0.00000600,0.00000600,0.00000600,0.00000600,,,,,,,,,,,,2014,,
Kepler-324 b,Kepler-324 b,,,,,,,0.102,0.010,0.010,0.010,0.010,4.38531500,0.00002500,0.00002500,0.00002500,0.00002500,,,,,,,,,,,,2014,,
Kepler-325 d,Kepler-325 d,,,,,,,0.249,0.124,0.124,0.124,0.124,38.71518500,0.00022000,0.00022000,0.00022000,0.00022000,,,,,,,,,,,,2014,,
Kepler-327 c,Kepler-327 c,,,,,,,0.092,0.004,0.004,0.004,0.004,5.21233300,0.00001900,0.00001900,0.00001900,0.00001900,,,,,,,,,,,,2014,,
Kepler-329 b,Kepler-329 b,,,,,,,0.125,0.022,0.022,0.022,0.022,7.41639700,0.00004600,0.00004600,0.00004600,0.00004600,,,,,,,,,,,,2014,,
Kepler-331 b,Kepler-331 b,,,,,,,0.162,0.017,0.017,0.017,0.017,8.45749600,0.00002400,0.00002400,0.00002400,0.00002400,,,,,,,,,,,,2014,,
Kepler-332 d,Kepler-332 d,,,,,,,0.105,0.007,0.007,0.007,0.007,34.21154000,0.00032600,0.00032600,0.00032600,0.00032600,,,,,,,,,,,,2014,,
Kepler-334 c,Kepler-334 c,,,,,,,0.128,0.023,0.023,0.023,0.023,12.75800500,0.00005500,0.00005500,0.00005500,0.00005500,,,,,,,,,,,,2014,,
Kepler-336 b,Kepler-336 b,,,,,,,0.091,0.017,0.017,0.017,0.017,2.02482300,0.00001700,0.00001700,0.00001700,0.00001700,,,,,,,,,,,,2014,,
Kepler-341 e,Kepler-341 e,,,,,,,0.178,0.092,0.092,0.092,0.092,42.47326900,0.00063300,0.00063300,0.00063300,0.00063300,,,,,,,,,,,,2014,,
Kepler-611 b,Kepler-611 b,,,,,,,0.147,0.013,0.045,0.013,0.045,2.43703330,0.00000503,0.00000503,0.00000503,0.00000503,,,,,,,,,,,,,,
Kepler-586 b,Kepler-586 b,,,,,,,0.249,0.018,0.032,0.018,0.032,2.10472218,0.00000092,0.00000092,0.00000092,0.00000092,,,,,,,,,,,,,,
Kepler-587 b,Kepler-587 b,,,,,,,0.199,0.015,0.057,0.015,0.057,10.94027841,0.00002949,0.00002949,0.00002949,0.00002949,,,,,,,,,,,,,,
Kepler-588 b,Kepler-588 b,,,,,,,0.235,0.020,0.045,0.020,0.045,4.22162536,0.00000475,0.00000475,0.00000475,0.00000475,,,,,,,,,,,,,,
Kepler-589 b,Kepler-589 b,,,,,,,0.203,0.011,0.016,0.011,0.016,16.54964934,0.00004571,0.00004571,0.00004571,0.00004571,,,,,,,,,,,,,,
Kepler-590 b,Kepler-590 b,,,,,,,0.359,0.045,0.097,0.045,0.097,5.85296257,0.00000474,0.00000474,0.00000474,0.00000474,,,,,,,,,,,,,,
Kepler-591 b,Kepler-591 b,,,,,,,0.302,0.022,0.049,0.022,0.049,81.16942990,0.00031990,0.00031990,0.00031990,0.00031990,,,,,,,,,,,,,,
Kepler-592 b,Kepler-592 b,,,,,,,0.213,0.022,0.052,0.022,0.052,2.82019241,0.00000379,0.00000379,0.00000379,0.00000379,,,,,,,,,,,,,,
Kepler-593 b,Kepler-593 b,,,,,,,0.256,0.026,0.062,0.026,0.062,21.21708973,0.00005927,0.00005927,0.00005927,0.00005927,,,,,,,,,,,,,,
Kepler-594 b,Kepler-594 b,,,,,,,0.194,0.013,0.020,0.013,0.020,13.64618192,0.00003489,0.00003489,0.00003489,0.00003489,,,,,,,,,,,,,,
Kepler-595 b,Kepler-595 b,,,,,,,0.340,0.015,0.025,0.015,0.025,25.30292332,0.00003003,0.00003003,0.00003003,0.00003003,,,,,,,,,,,,,,
Kepler-596 b,Kepler-596 b,,,,,,,0.309,0.042,0.145,0.042,0.145,21.30022655,0.00004193,0.00004193,0.00004193,0.00004193,,,,,,,,,,,,,,
Kepler-597 b,Kepler-597 b,,,,,,,0.211,0.012,0.029,0.012,0.029,13.02365861,0.00002728,0.00002728,0.00002728,0.00002728,,,,,,,,,,,,,,
Kepler-598 b,Kepler-598 b,,,,,,,0.134,0.008,0.011,0.008,0.011,3.70175428,0.00000971,0.00000971,0.00000971,0.00000971,,,,,,,,,,,,,,
Kepler-599 b,Kepler-599 b,,,,,,,0.253,0.029,0.013,0.029,0.013,15.65562652,0.00003161,0.00003161,0.00003161,0.00003161,,,,,,,,,,,,,,
Kepler-600 b,Kepler-600 b,,,,,,,0.259,0.035,0.019,0.035,0.019,23.67517607,0.00005668,0.00005668,0.00005668,0.00005668,,,,,,,,,,,,,,
Kepler-601 b,Kepler-601 b,,,,,,,0.170,0.016,0.024,0.016,0.024,5.37886844,0.00000727,0.00000727,0.00000727,0.00000727,,,,,,,,,,,,,,
Kepler-602 b,Kepler-602 b,,,,,,,0.186,0.029,0.058,0.029,0.058,15.28469497,0.00006919,0.00006919,0.00006919,0.00006919,,,,,,,,,,,,,,
Kepler-603 b,Kepler-603 b,,,,,,,0.236,0.023,0.053,0.023,0.053,21.05358596,0.00008943,0.00008943,0.00008943,0.00008943,,,,,,,,,,,,,,
Kepler-603 c,Kepler-603 c,,,,,,,0.580,0.055,0.132,0.055,0.132,127.90757740,0.00049990,0.00049990,0.00049990,0.00049990,,,,,,,,,,,,,,
Kepler-603 d,Kepler-603 d,,,,,,,0.118,0.012,0.022,0.012,0.022,6.21712920,0.00004234,0.00004234,0.00004234,0.00004234,,,,,,,,,,,,,,
Kepler-604 b,Kepler-604 b,,,,,,,0.231,0.024,0.044,0.024,0.044,25.85501786,0.00009434,0.00009434,0.00009434,0.00009434,,,,,,,,,,,,,,
Kepler-605 b,Kepler-605 b,,,,,,,0.128,0.008,0.015,0.008,0.015,3.38353807,0.00000511,0.00000511,0.00000511,0.00000511,,,,,,,,,,,,,,
Kepler-605 c,Kepler-605 c,,,,,,,0.077,0.005,0.010,0.005,0.010,2.35895152,0.00000837,0.00000837,0.00000837,0.00000837,,,,,,,,,,,,,,
Kepler-606 b,Kepler-606 b,,,,,,,0.295,0.045,0.113,0.045,0.113,24.31575992,0.00007998,0.00007998,0.00007998,0.00007998,,,,,,,,,,,,,,
Kepler-607 b,Kepler-607 b,,,,,,,0.078,0.006,0.005,0.006,0.005,0.63816320,0.00000168,0.00000168,0.00000168,0.00000168,,,,,,,,,,,,,,
Kepler-608 b,Kepler-608 b,,,,,,,0.325,0.039,0.064,0.039,0.064,6.41251504,0.00000542,0.00000542,0.00000542,0.00000542,,,,,,,,,,,,,,
Kepler-609 b,Kepler-609 b,,,,,,,0.299,0.039,0.095,0.039,0.095,6.52121067,0.00000864,0.00000864,0.00000864,0.00000864,,,,,,,,,,,,,,
Kepler-610 b,Kepler-610 b,,,,,,,0.374,0.040,0.103,0.040,0.103,6.99692655,0.00000559,0.00000559,0.00000559,0.00000559,,,,,,,,,,,,,,
Kepler-610 c,Kepler-610 c,,,,,,,0.294,0.033,0.075,0.033,0.075,151.86392000,0.00111800,0.00111800,0.00111800,0.00111800,,,,,,,,,,,,,,
Kepler-191 d,Kepler-191 d,,,,,,,0.203,0.012,0.014,0.012,0.014,5.94504102,0.00000763,0.00000763,0.00000763,0.00000763,,,,,,,,,,,,,,
Kepler-722 b,Kepler-722 b,,,,,,,0.235,0.026,0.063,0.026,0.063,4.09357325,0.00000810,0.00000810,0.00000810,0.00000810,,,,,,,,,,,,,,
Kepler-722 c,Kepler-722 c,,,,,,,0.252,0.029,0.050,0.029,0.050,105.14474900,0.00167500,0.00167500,0.00167500,0.00167500,,,,,,,,,,,,,,
Kepler-723 b,Kepler-723 b,,,,,,,1.088,0.070,0.141,0.070,0.141,4.08227507,0.00000023,0.00000023,0.00000023,0.00000023,,,,,,,,,,,,,,
Kepler-724 b,Kepler-724 b,,,,,,,0.294,0.021,0.036,0.021,0.036,3.31494634,0.00000172,0.00000172,0.00000172,0.00000172,,,,,,,,,,,,,,
Kepler-725 b,Kepler-725 b,,,,,,,0.948,0.053,0.076,0.053,0.076,39.64317811,0.00001110,0.00001110,0.00001110,0.00001110,,,,,,,,,,,,,,
Kepler-726 b,Kepler-726 b,,,,,,,0.291,0.031,0.029,0.031,0.029,21.80451088,0.00004512,0.00004512,0.00004512,0.00004512,,,,,,,,,,,,,,
Kepler-727 b,Kepler-727 b,,,,,,,0.226,0.028,0.031,0.028,0.031,5.15448442,0.00000858,0.00000858,0.00000858,0.00000858,,,,,,,,,,,,,,
Kepler-728 b,Kepler-728 b,,,,,,,0.298,0.023,0.040,0.023,0.040,5.74347727,0.00000717,0.00000717,0.00000717,0.00000717,,,,,,,,,,,,,,
Kepler-729 b,Kepler-729 b,,,,,,,0.319,0.022,0.037,0.022,0.037,3.16635371,0.00000242,0.00000242,0.00000242,0.00000242,,,,,,,,,,,,,,
Kepler-730 b,Kepler-730 b,,,,,,,0.822,0.072,0.227,0.072,0.227,6.49168426,0.00000165,0.00000165,0.00000165,0.00000165,,,,,,,,,,,,,,
Kepler-731 b,Kepler-731 b,,,,,,,1.238,0.136,0.284,0.136,0.284,3.85560355,0.00000029,0.00000029,0.00000029,0.00000029,,,,,,,,,,,,,,
Kepler-732 b,Kepler-732 b,,,,,,,0.194,0.014,0.011,0.014,0.011,9.46781405,0.00000618,0.00000618,0.00000618,0.00000618,,,,,,,,,,,,,,
Kepler-732 c,Kepler-732 c,,,,,,,0.113,0.009,0.006,0.009,0.006,0.89304124,0.00000046,0.00000046,0.00000046,0.00000046,,,,,,,,,,,,,,
Kepler-733 b,Kepler-733 b,,,,,,,0.252,0.017,0.041,0.017,0.041,20.83424726,0.00005682,0.00005682,0.00005682,0.00005682,,,,,,,,,,,,,,
Kepler-255 d,Kepler-255 d,,,,,,,0.118,0.009,0.012,0.009,0.012,1.04562266,0.00000267,0.00000267,0.00000267,0.00000267,,,,,,,,,,,,,,
Kepler-734 b,Kepler-734 b,,,,,,,0.318,0.012,0.012,0.012,0.012,6.10485286,0.00000289,0.00000289,0.00000289,0.00000289,,,,,,,,,,,,,,
Kepler-735 b,Kepler-735 b,,,,,,,0.263,0.011,0.014,0.011,0.014,11.51516988,0.00001516,0.00001516,0.00001516,0.00001516,,,,,,,,,,,,,,
Kepler-736 b,Kepler-736 b,,,,,,,0.261,0.047,0.015,0.047,0.015,3.60147201,0.00000543,0.00000543,0.00000543,0.00000543,,,,,,,,,,,,,,
Kepler-737 b,Kepler-737 b,,,,,,,0.175,0.010,0.010,0.010,0.010,28.59915399,0.00005673,0.00005673,0.00005673,0.00005673,,,,,,,,,,,,,,
Kepler-738 b,Kepler-738 b,,,,,,,0.223,0.015,0.018,0.015,0.018,24.58721573,0.00008802,0.00008802,0.00008802,0.00008802,,,,,,,,,,,,,,
Kepler-739 b,Kepler-739 b,,,,,,,0.296,0.026,0.044,0.026,0.044,12.53248465,0.00002295,0.00002295,0.00002295,0.00002295,,,,,,,,,,,,,,
Kepler-740 b,Kepler-740 b,,,,,,,0.408,0.024,0.047,0.024,0.047,3.58410122,0.00000199,0.00000199,0.00000199,0.00000199,,,,,,,,,,,,,,
Kepler-741 b,Kepler-741 b,,,,,,,0.265,0.031,0.090,0.031,0.090,7.03902374,0.00001488,0.00001488,0.00001488,0.00001488,,,,,,,,,,,,,,
Kepler-742 b,Kepler-742 b,,,,,,,0.289,0.015,0.010,0.015,0.010,8.36086824,0.00000631,0.00000631,0.00000631,0.00000631,,,,,,,,,,,,,,
